#ID              x       y     V      eV      BV     eBV      UB     eUB      VI     eVI
19147      615.744 4074.27 20.839  0.040   1.486   0.092   INDEF   INDEF   INDEF   INDEF  
19148      3853.13 3500.54 20.783  0.046   1.641   0.094   INDEF   INDEF   INDEF   INDEF  
19149      2835.01 2583.40 20.690  0.063   1.811   0.110   INDEF   INDEF   INDEF   INDEF  
19150      1854.89 899.657 20.822  0.050   1.696   0.178   INDEF   INDEF   INDEF   INDEF  
19151      737.819 810.852 20.931  0.051   1.224   0.087   INDEF   INDEF   INDEF   INDEF  
19152      2803.24 3120.21 20.861  0.056   1.417   0.145   INDEF   INDEF   INDEF   INDEF  
19153      2697.63 2561.94 20.806  0.039   1.583   0.082   INDEF   INDEF   INDEF   INDEF  
19154      3238.76 2943.37 20.850  0.035   1.468   0.091   INDEF   INDEF   INDEF   INDEF  
19155      254.015 153.107 20.888  0.059   1.313   0.125   INDEF   INDEF   INDEF   INDEF  
19156      1121.01 1488.02 20.812  0.051   1.563   0.106   INDEF   INDEF   INDEF   INDEF  
19157      1065.74 504.386 20.915  0.034   1.224   0.071   INDEF   INDEF   INDEF   INDEF  
19158      3784.11 2856.32 20.761  0.041   2.236   0.171   INDEF   INDEF   INDEF   INDEF  
19159      681.181 3667.65 20.846  0.038   1.503   0.105   INDEF   INDEF   INDEF   INDEF  
19160      2532.61 1828.80 20.768  0.047   1.875   0.129   INDEF   INDEF   INDEF   INDEF  
19161      2550.44 3417.67 20.785  0.045   1.750   0.112   INDEF   INDEF   INDEF   INDEF  
19162      2227.37 3457.89 20.875  0.058   1.365   0.137   INDEF   INDEF   INDEF   INDEF  
19163      2703.01 2798.45 20.846  0.048   1.481   0.112   INDEF   INDEF   INDEF   INDEF  
19164      511.449 189.210 20.810  0.041   1.592   0.089   INDEF   INDEF   INDEF   INDEF  
19165      1041.80 2476.74 20.836  0.038   1.526   0.092   INDEF   INDEF   INDEF   INDEF  
19166      659.929 524.892 20.847  0.048   1.465   0.105   INDEF   INDEF   INDEF   INDEF  
19167      745.384 1555.27 20.826  0.039   1.556   0.089   INDEF   INDEF   INDEF   INDEF  
19168      200.782 964.142 20.879  0.045   1.358   0.085   INDEF   INDEF   INDEF   INDEF  
19169      1769.94 1578.13 20.742  0.040   2.010   0.110   INDEF   INDEF   INDEF   INDEF  
19170      3752.31 2220.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
19171      435.885 1912.61 20.891  0.048   1.308   0.113   INDEF   INDEF   INDEF   INDEF  
19172      658.166 3196.26 20.813  0.038   1.755   0.124   INDEF   INDEF   INDEF   INDEF  
19173      1087.90 3911.59 20.895  0.033   1.235   0.143   INDEF   INDEF   INDEF   INDEF  
19174      358.409 1048.78 20.863  0.042   1.423   0.099   INDEF   INDEF   INDEF   INDEF  
19175      1682.18 1728.85 20.849  0.050   1.517   0.145   INDEF   INDEF   INDEF   INDEF  
19176      2496.45 1288.73 20.823  0.045   1.658   0.132   INDEF   INDEF   INDEF   INDEF  
19177      424.323 2378.45 20.902  0.046   1.306   0.080   INDEF   INDEF   INDEF   INDEF  
19178      1459.22 1255.75 20.829  0.043   1.564   0.103   INDEF   INDEF   INDEF   INDEF  
19179      3011.65 2933.50 20.870  0.045   1.384   0.079   INDEF   INDEF   INDEF   INDEF  
19180      1105.83 368.679 20.806  0.039   1.788   0.124   INDEF   INDEF   INDEF   INDEF  
19181      3761.37 2783.36 20.802  0.036   1.828   0.119   INDEF   INDEF   INDEF   INDEF  
19182      1322.18 1905.23 20.725  0.045   1.704   0.074   INDEF   INDEF   INDEF   INDEF  
19183      1749.13 2739.84 20.809  0.042   1.664   0.104   INDEF   INDEF   INDEF   INDEF  
19184      2916.62 2763.87 20.809  0.037   1.603   0.078   INDEF   INDEF   INDEF   INDEF  
19185      3185.00 3429.59 20.879  0.050   1.364   0.082   INDEF   INDEF   INDEF   INDEF  
19186      93.394  1235.07 20.887  0.052   1.346   0.084   INDEF   INDEF   INDEF   INDEF  
19187      3238.22 3008.26 20.798  0.043   1.680   0.101   INDEF   INDEF   INDEF   INDEF  
19188      455.179 2049.66 20.900  0.049   1.316   0.084   INDEF   INDEF   INDEF   INDEF  
19189      2936.59 2460.44 20.839  0.040   1.474   0.073   INDEF   INDEF   INDEF   INDEF  
19190      1690.79 3104.90 20.825  0.034   1.798   0.143   INDEF   INDEF   INDEF   INDEF  
19191      2359.94 2510.72 20.792  0.045   1.691   0.102   INDEF   INDEF   INDEF   INDEF  
19192      3606.37 2140.53 20.783  0.038   1.890   0.114   INDEF   INDEF   INDEF   INDEF  
19193      1512.94 2787.61 20.825  0.049   1.563   0.107   INDEF   INDEF   INDEF   INDEF  
19194      1989.22 336.569 20.768  0.045   1.902   0.122   INDEF   INDEF   INDEF   INDEF  
19195      4092.01 2917.87 20.842  0.067   1.466   0.120   INDEF   INDEF   INDEF   INDEF  
19196      592.776 1060.87 20.826  0.051   1.527   0.099   INDEF   INDEF   INDEF   INDEF  
19197      890.219 3182.33 20.832  0.041   1.779   0.182   INDEF   INDEF   INDEF   INDEF  
19198      3683.79 2717.98 20.821  0.039   1.558   0.078   INDEF   INDEF   INDEF   INDEF  
19199      2029.57 3831.86 20.849  0.034   1.509   0.083   INDEF   INDEF   INDEF   INDEF  
19200      1096.08 1434.85 20.793  0.049   1.656   0.102   INDEF   INDEF   INDEF   INDEF  
19201      1269.44 4016.75 20.782  0.044   1.868   0.124   INDEF   INDEF   INDEF   INDEF  
19202      3523.40 2402.42 20.800  0.038   1.839   0.119   INDEF   INDEF   INDEF   INDEF  
19203      3901.86 3867.64 20.803  0.042   1.808   0.126   INDEF   INDEF   INDEF   INDEF  
19204      1465.03 556.610 20.773  0.045   1.897   0.123   INDEF   INDEF   INDEF   INDEF  
19205      199.025 1606.99 20.887  0.045   1.354   0.091   INDEF   INDEF   INDEF   INDEF  
19206      2402.80 505.893 20.698  0.071   1.887   0.134   INDEF   INDEF   INDEF   INDEF  
19207      1027.08 2426.25 20.800  0.040   1.780   0.112   INDEF   INDEF   INDEF   INDEF  
19208      1013.77 619.260 20.846  0.045   1.562   0.130   INDEF   INDEF   INDEF   INDEF  
19209      1553.67 2942.33 20.858  0.057   1.444   0.111   INDEF   INDEF   INDEF   INDEF  
19210      235.936 3480.47 20.844  0.042   1.522   0.097   INDEF   INDEF   INDEF   INDEF  
19211      646.975 2376.46 20.720  0.050   1.856   0.098   INDEF   INDEF   INDEF   INDEF  
19212      3606.77 3055.26 20.851  0.043   1.459   0.081   INDEF   INDEF   INDEF   INDEF  
19213      3602.91 2307.97 20.769  0.041   1.817   0.095   INDEF   INDEF   INDEF   INDEF  
19214      920.976 740.288 20.869  0.051   1.407   0.091   INDEF   INDEF   INDEF   INDEF  
19215      1511.30 2302.08 20.796  0.036   1.869   0.112   INDEF   INDEF   INDEF   INDEF  
19216      1250.54 3681.43 20.855  0.035   1.507   0.091   INDEF   INDEF   INDEF   INDEF  
19217      2599.63 2974.41 20.927  0.060   1.232   0.123   INDEF   INDEF   INDEF   INDEF  
19218      2770.63 3396.37 20.825  0.033   1.640   0.085   INDEF   INDEF   INDEF   INDEF  
19219      284.011 1311.25 20.857  0.040   1.438   0.071   INDEF   INDEF   INDEF   INDEF  
19220      3689.02 2950.27 20.731  0.046   1.832   0.092   INDEF   INDEF   INDEF   INDEF  
19221      155.900 1892.87 20.848  0.038   1.571   0.113   INDEF   INDEF   INDEF   INDEF  
19222      1383.74 2177.16 20.803  0.045   1.656   0.099   INDEF   INDEF   INDEF   INDEF  
19223      3639.50 2427.40 20.852  0.035   1.628   0.142   INDEF   INDEF   INDEF   INDEF  
19224      523.465 250.678 20.875  0.045   1.398   0.090   INDEF   INDEF   INDEF   INDEF  
19225      39.826  1512.61 20.859  0.049   1.524   0.153   INDEF   INDEF   INDEF   INDEF  
19226      867.562 2169.72 20.863  0.044   1.453   0.100   INDEF   INDEF   INDEF   INDEF  
19227      3777.06 3894.66 20.891  0.044   1.353   0.084   INDEF   INDEF   INDEF   INDEF  
19228      1441.46 2018.29 20.822  0.041   1.671   0.109   INDEF   INDEF   INDEF   INDEF  
19229      49.568  700.411 20.757  0.054   1.743   0.104   INDEF   INDEF   INDEF   INDEF  
19230      2459.35 3840.04 20.831  0.039   1.538   0.078   INDEF   INDEF   INDEF   INDEF  
19231      3082.19 3741.02 20.841  0.046   1.469   0.076   INDEF   INDEF   INDEF   INDEF  
19232      2113.02 3950.70 20.902  0.034   1.272   0.127   INDEF   INDEF   INDEF   INDEF  
19233      485.544 2430.74 20.866  0.039   1.493   0.121   INDEF   INDEF   INDEF   INDEF  
19234      2580.96 1607.29 20.778  0.042   1.813   0.101   INDEF   INDEF   INDEF   INDEF  
19235      612.376 1884.44 20.777  0.046   1.714   0.094   INDEF   INDEF   INDEF   INDEF  
19236      1494.32 3337.46 20.838  0.042   1.605   0.113   INDEF   INDEF   INDEF   INDEF  
19237      2233.42 2135.60 20.825  0.046   1.603   0.103   INDEF   INDEF   INDEF   INDEF  
19238      230.579 139.785 20.914  0.065   1.314   0.099   INDEF   INDEF   INDEF   INDEF  
19239      1510.24 2824.08 20.768  0.039   1.764   0.082   INDEF   INDEF   INDEF   INDEF  
19240      1155.24 1291.64 20.840  0.044   1.541   0.097   INDEF   INDEF   INDEF   INDEF  
19241      3928.16 2177.26 20.815  0.046   1.693   0.117   INDEF   INDEF   INDEF   INDEF  
19242      2706.83 2078.29 20.803  0.051   1.647   0.105   INDEF   INDEF   INDEF   INDEF  
19243      1031.41 3979.34 20.811  0.046   1.747   0.126   INDEF   INDEF   INDEF   INDEF  
19244      416.499 3453.56 20.796  0.042   1.791   0.110   INDEF   INDEF   INDEF   INDEF  
19245      912.262 4066.93 20.863  0.043   1.507   0.120   INDEF   INDEF   INDEF   INDEF  
19246      347.087 672.838 20.830  0.054   1.547   0.107   INDEF   INDEF   INDEF   INDEF  
19247      3555.41 2311.84 20.838  0.043   1.548   0.093   INDEF   INDEF   INDEF   INDEF  
19248      1003.36 850.453 20.869  0.045   1.433   0.088   INDEF   INDEF   INDEF   INDEF  
19249      1469.44 4043.54 20.795  0.047   1.728   0.107   INDEF   INDEF   INDEF   INDEF  
19250      132.588 950.649 20.903  0.040   1.333   0.077   INDEF   INDEF   INDEF   INDEF  
19251      779.321 1113.27 20.925  0.051   1.277   0.092   INDEF   INDEF   INDEF   INDEF  
19252      2023.72 1089.95 20.775  0.053   1.766   0.115   INDEF   INDEF   INDEF   INDEF  
19253      3019.83 1645.54 20.857  0.047   1.582   0.156   INDEF   INDEF   INDEF   INDEF  
19254      871.433 328.348 20.829  0.046   1.523   0.082   INDEF   INDEF   INDEF   INDEF  
19255      2172.67 183.047 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
19256      80.750  1360.11 20.919  0.051   1.299   0.090   INDEF   INDEF   INDEF   INDEF  
19257      3234.35 3407.74 20.862  0.048   1.452   0.090   INDEF   INDEF   INDEF   INDEF  
19258      1669.76 360.323 20.834  0.048   1.517   0.087   INDEF   INDEF   INDEF   INDEF  
19259      2699.77 1430.75 20.846  0.051   1.632   0.157   INDEF   INDEF   INDEF   INDEF  
19260      2523.20 3915.68 20.841  0.031   1.581   0.076   INDEF   INDEF   INDEF   INDEF  
19261      2849.78 2605.78 20.829  0.042   1.652   0.109   INDEF   INDEF   INDEF   INDEF  
19262      2212.16 1230.38 20.834  0.046   1.577   0.101   INDEF   INDEF   INDEF   INDEF  
19263      1590.22 1003.04 20.795  0.045   1.903   0.137   INDEF   INDEF   INDEF   INDEF  
19264      2591.00 1913.68 20.831  0.043   1.643   0.109   INDEF   INDEF   INDEF   INDEF  
19265      2091.05 2747.48 20.812  0.042   1.753   0.115   0.249   0.468   INDEF   INDEF  
19266      229.392 3332.85 20.871  0.038   1.501   0.121   INDEF   INDEF   INDEF   INDEF  
19267      2305.80 1786.32 20.846  0.042   1.583   0.108   INDEF   INDEF   INDEF   INDEF  
19268      3793.96 2876.80 20.778  0.039   1.891   0.102   INDEF   INDEF   INDEF   INDEF  
19269      4000.28 3178.96 20.849  0.040   1.535   0.091   INDEF   INDEF   INDEF   INDEF  
19270      174.165 3960.99 20.950  0.051   1.189   0.106   INDEF   INDEF   INDEF   INDEF  
19271      331.378 600.963 20.835  0.055   1.548   0.110   INDEF   INDEF   INDEF   INDEF  
19272      556.333 1733.69 20.874  0.044   1.411   0.071   INDEF   INDEF   INDEF   INDEF  
19273      3150.57 3086.63 20.873  0.037   1.524   0.132   INDEF   INDEF   INDEF   INDEF  
19274      424.377 1730.82 20.819  0.045   1.745   0.124   INDEF   INDEF   INDEF   INDEF  
19275      368.896 1015.70 20.846  0.051   1.474   0.082   INDEF   INDEF   INDEF   INDEF  
19276      1071.20 2254.19 20.782  0.051   1.635   0.088   INDEF   INDEF   INDEF   INDEF  
19277      2356.61 2140.54 20.848  0.055   1.486   0.096   INDEF   INDEF   INDEF   INDEF  
19278      106.155 1654.70 20.895  0.057   1.380   0.095   INDEF   INDEF   1.715   0.376  
19279      2508.35 3965.45 20.891  0.044   1.388   0.095   INDEF   INDEF   INDEF   INDEF  
19280      846.492 1308.90 20.828  0.064   1.569   0.123   INDEF   INDEF   INDEF   INDEF  
19281      611.515 945.730 20.915  0.049   1.323   0.086   INDEF   INDEF   INDEF   INDEF  
19282      1139.50 1894.96 20.897  0.047   1.374   0.119   INDEF   INDEF   INDEF   INDEF  
19283      1779.70 3854.00 20.776  0.048   1.956   0.131   INDEF   INDEF   INDEF   INDEF  
19284      1909.60 1895.29 20.865  0.041   1.472   0.084   INDEF   INDEF   INDEF   INDEF  
19285      2956.69 3321.07 20.813  0.048   1.595   0.088   INDEF   INDEF   INDEF   INDEF  
19286      2612.26 1318.37 20.848  0.047   1.588   0.119   INDEF   INDEF   INDEF   INDEF  
19287      890.273 745.118 20.830  0.050   1.535   0.088   INDEF   INDEF   INDEF   INDEF  
19288      650.448 3454.22 20.894  0.038   1.396   0.114   INDEF   INDEF   INDEF   INDEF  
19289      83.795  746.286 20.893  0.052   1.378   0.083   INDEF   INDEF   INDEF   INDEF  
19290      3627.31 3552.96 20.877  0.041   1.439   0.084   INDEF   INDEF   INDEF   INDEF  
19291      566.396 2261.56 20.876  0.039   1.477   0.103   INDEF   INDEF   INDEF   INDEF  
19292      2012.80 1331.21 20.799  0.048   1.570   0.074   INDEF   INDEF   INDEF   INDEF  
19293      1190.15 1203.58 20.803  0.052   1.732   0.119   INDEF   INDEF   INDEF   INDEF  
19294      2435.72 1508.72 20.794  0.049   1.769   0.114   INDEF   INDEF   INDEF   INDEF  
19295      720.643 2336.88 20.827  0.051   1.653   0.120   INDEF   INDEF   INDEF   INDEF  
19296      2045.02 575.935 20.840  0.051   1.674   0.145   INDEF   INDEF   INDEF   INDEF  
19297      562.306 3872.20 20.848  0.049   1.598   0.125   INDEF   INDEF   INDEF   INDEF  
19298      1083.26 426.517 20.840  0.044   1.599   0.101   INDEF   INDEF   INDEF   INDEF  
19299      1674.64 4059.27 20.893  0.041   1.409   0.113   INDEF   INDEF   INDEF   INDEF  
19300      1927.22 2436.46 20.797  0.048   1.735   0.104   INDEF   INDEF   INDEF   INDEF  
19301      659.911 1446.83 20.877  0.045   1.454   0.098   INDEF   INDEF   INDEF   INDEF  
19302      1080.74 3951.17 20.865  0.050   1.480   0.099   INDEF   INDEF   INDEF   INDEF  
19303      2549.28 2797.46 20.873  0.037   1.511   0.102   INDEF   INDEF   INDEF   INDEF  
19304      69.737  3954.22 20.886  0.082   1.418   0.164   INDEF   INDEF   INDEF   INDEF  
19305      2383.50 1227.83 20.800  0.051   1.843   0.135   INDEF   INDEF   INDEF   INDEF  
19306      2110.42 3632.36 20.875  0.033   1.518   0.094   INDEF   INDEF   INDEF   INDEF  
19307      1007.46 993.375 20.960  0.101   1.281   0.131   INDEF   INDEF   INDEF   INDEF  
19308      478.479 1344.47 20.864  0.041   1.500   0.081   INDEF   INDEF   2.193   0.425  
19309      1201.04 1958.04 20.799  0.047   1.628   0.083   INDEF   INDEF   INDEF   INDEF  
19310      225.763 144.227 20.925  0.052   1.280   0.134   INDEF   INDEF   INDEF   INDEF  
19311      1102.28 2161.84 20.866  0.043   1.511   0.099   INDEF   INDEF   INDEF   INDEF  
19312      1503.72 3095.48 20.871  0.036   1.494   0.082   INDEF   INDEF   INDEF   INDEF  
19313      261.936 1616.49 20.906  0.047   1.365   0.146   INDEF   INDEF   INDEF   INDEF  
19314      2390.59 582.523 20.842  0.057   1.671   0.156   INDEF   INDEF   INDEF   INDEF  
19315      1483.60 2896.33 20.836  0.041   1.763   0.130   INDEF   INDEF   INDEF   INDEF  
19316      1698.21 3126.11 20.851  0.044   1.593   0.108   INDEF   INDEF   INDEF   INDEF  
19317      3456.65 3181.68 20.812  0.049   1.634   0.093   INDEF   INDEF   INDEF   INDEF  
19318      2696.29 3797.32 20.885  0.039   1.483   0.117   INDEF   INDEF   INDEF   INDEF  
19319      2429.31 2887.07 20.878  0.046   1.457   0.094   INDEF   INDEF   INDEF   INDEF  
19320      1048.17 563.400 20.866  0.045   1.532   0.109   INDEF   INDEF   INDEF   INDEF  
19321      3217.63 3093.44 20.870  0.032   1.535   0.086   INDEF   INDEF   INDEF   INDEF  
19322      2133.86 2923.77 20.828  0.045   1.599   0.089   INDEF   INDEF   INDEF   INDEF  
19323      1500.96 2225.89 20.877  0.034   1.489   0.084   INDEF   INDEF   INDEF   INDEF  
19324      2552.12 2136.35 20.838  0.049   1.548   0.090   INDEF   INDEF   INDEF   INDEF  
19325      3963.50 2641.24 20.880  0.040   1.492   0.105   INDEF   INDEF   INDEF   INDEF  
19326      3896.75 3273.74 20.857  0.035   1.564   0.082   INDEF   INDEF   INDEF   INDEF  
19327      468.125 3285.85 20.858  0.040   1.640   0.121   INDEF   INDEF   INDEF   INDEF  
19328      3980.67 3585.51 20.879  0.040   1.501   0.108   INDEF   INDEF   INDEF   INDEF  
19329      642.647 1760.52 20.892  0.046   1.425   0.104   INDEF   INDEF   INDEF   INDEF  
19330      495.757 2371.54 20.843  0.046   1.600   0.102   INDEF   INDEF   INDEF   INDEF  
19331      1569.56 3064.15 20.831  0.048   1.632   0.103   INDEF   INDEF   INDEF   INDEF  
19332      3825.39 13.765  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
19333      1106.92 3538.63 20.856  0.047   1.738   0.179   INDEF   INDEF   INDEF   INDEF  
19334      1717.92 249.404 20.783  0.051   1.756   0.103   INDEF   INDEF   INDEF   INDEF  
19335      2138.38 3769.70 20.960  0.052   1.170   0.120   INDEF   INDEF   INDEF   INDEF  
19336      1139.39 1383.82 20.818  0.049   1.682   0.107   INDEF   INDEF   INDEF   INDEF  
19337      578.005 1110.76 20.765  0.051   1.886   0.113   INDEF   INDEF   INDEF   INDEF  
19338      1547.26 510.722 20.810  0.048   1.743   0.109   INDEF   INDEF   INDEF   INDEF  
19339      2456.77 3029.37 20.777  0.044   2.014   0.123   INDEF   INDEF   INDEF   INDEF  
19340      823.871 826.749 20.883  0.044   1.509   0.127   INDEF   INDEF   INDEF   INDEF  
19341      3530.17 1782.31 20.847  0.050   1.586   0.110   INDEF   INDEF   INDEF   INDEF  
19342      3410.23 2282.06 20.889  0.042   1.504   0.144   INDEF   INDEF   INDEF   INDEF  
19343      2513.26 3727.62 20.836  0.041   1.630   0.091   INDEF   INDEF   INDEF   INDEF  
19344      3887.52 2299.01 20.858  0.036   1.717   0.131   INDEF   INDEF   INDEF   INDEF  
19345      921.241 734.885 20.793  0.051   1.716   0.100   INDEF   INDEF   INDEF   INDEF  
19346      446.994 409.988 20.878  0.045   1.582   0.155   INDEF   INDEF   INDEF   INDEF  
19347      1851.19 1430.38 20.863  0.050   1.674   0.174   INDEF   INDEF   INDEF   INDEF  
19348      3432.19 3317.73 20.874  0.034   1.574   0.103   INDEF   INDEF   INDEF   INDEF  
19349      1660.35 3626.38 20.916  0.049   1.353   0.087   INDEF   INDEF   INDEF   INDEF  
19350      1960.58 2295.66 20.814  0.048   1.720   0.108   INDEF   INDEF   INDEF   INDEF  
19351      3876.71 3349.07 20.843  0.044   1.556   0.082   INDEF   INDEF   INDEF   INDEF  
19352      1132.21 951.258 20.819  0.046   1.646   0.090   INDEF   INDEF   INDEF   INDEF  
19353      769.076 1882.55 20.872  0.044   1.494   0.091   INDEF   INDEF   INDEF   INDEF  
19354      4062.79 3255.37 20.882  0.041   1.480   0.093   INDEF   INDEF   INDEF   INDEF  
19355      3753.42 2727.28 20.868  0.045   1.690   0.174   INDEF   INDEF   INDEF   INDEF  
19356      1180.37 3668.62 20.825  0.040   1.846   0.121   INDEF   INDEF   INDEF   INDEF  
19357      1675.32 2523.63 20.855  0.045   1.597   0.107   INDEF   INDEF   INDEF   INDEF  
19358      1233.30 1070.14 20.876  0.043   1.530   0.109   INDEF   INDEF   INDEF   INDEF  
19359      3237.89 3530.98 20.871  0.039   1.534   0.092   INDEF   INDEF   INDEF   INDEF  
19360      3149.62 1594.21 20.819  0.044   1.703   0.097   INDEF   INDEF   INDEF   INDEF  
